dataset_idx,total_time,prediction,labels,xai_method,Pointing-Game,Top-K Intersection,Sparseness,AUC,Attribution Localisation,Relevance Rank Accuracy,Relevance Mass Accuracy
649,0.017125368118286133,airliner,"('aeroplane',)",SimCLR RELAX,True,0.595,0.4015981176658273,0.9457429840598937,0.12868626415729523,0.3794452347083926,0.12868626
649,0.006688117980957031,airliner,"('aeroplane',)",SwAV LaFAM,True,0.595,0.4503981743518654,0.9408070278751542,0.1390865445137024,0.3794452347083926,0.13908654
649,0.018683433532714844,airliner,"('aeroplane',)",SwAV RELAX,True,0.47600000000000003,0.35094758877651305,0.9131210804900349,0.1282617449760437,0.5074679943100996,0.12826174
653,0.01516270637512207,quail,"('bird',)",ResNet Grad-CAM,True,0.643,0.6045522405223327,0.8810523494657152,0.14083561301231384,0.31975403535741737,0.14083561
653,0.00603175163269043,quail,"('bird',)",ResNet LaFAM,True,0.621,0.4664535211526282,0.8579893512391085,0.11531974375247955,0.45080707148347426,0.115319744
653,0.006109952926635742,quail,"('bird',)",SimCLR LaFAM,True,0.619,0.5944947948277957,0.7962288258589627,0.15528357028961182,0.2905457340507302,0.15528357
653,0.017256975173950195,quail,"('bird',)",SimCLR RELAX,True,0.387,0.3582896738762566,0.6751398129317498,0.09808047115802765,0.40392006149116066,0.09808047
653,0.0063478946685791016,quail,"('bird',)",SwAV LaFAM,True,0.614,0.5329331787751322,0.9788963749407169,0.23366934061050415,0.6471944657955419,0.23366934
653,0.019142627716064453,quail,"('bird',)",SwAV RELAX,True,0.396,0.2803707437244526,0.8962732665162736,0.10967366397380829,0.5534204458109147,0.109673664
655,0.014629840850830078,binoculars,"('bicycle',)",ResNet Grad-CAM,True,0.146,0.49372260570692433,0.6821463395387222,0.03895072638988495,0.14556331006979062,0.038950726
655,0.0056493282318115234,binoculars,"('bicycle',)",ResNet LaFAM,True,0.041,0.3382219254004285,0.7042372668462795,0.03188924863934517,0.040877367896311065,0.03188925
655,0.005826473236083984,binoculars,"('bicycle',)",SimCLR LaFAM,True,0.17400000000000002,0.4365249820842105,0.6817518586939444,0.035280581563711166,0.17347956131605186,0.03528058
655,0.01976299285888672,binoculars,"('bicycle',)",SimCLR RELAX,True,0.146,0.34797098619998135,0.4669881819370149,0.020915428176522255,0.14556331006979062,0.020915428
655,0.006531953811645508,binoculars,"('bicycle',)",SwAV LaFAM,True,0.211,0.30140463201733186,0.8430737620583432,0.03624005988240242,0.21136590229312063,0.03624006
655,0.01863861083984375,binoculars,"('bicycle',)",SwAV RELAX,False,0.0,0.2881664913999362,0.5152394178982584,0.019753778353333473,0.0,0.019753778
656,0.015422582626342773,disk brake,"('bicycle',)",ResNet Grad-CAM,True,0.733,0.2690656517009197,0.664049976142417,0.4343087375164032,0.4751458828614653,0.43430874
656,0.006056547164916992,disk brake,"('bicycle',)",ResNet LaFAM,True,0.84,0.22383414220252876,0.6633720981179303,0.4248710572719574,0.4941646855413875,0.42487106
656,0.006006717681884766,disk brake,"('bicycle',)",SimCLR LaFAM,True,0.292,0.46336179577048414,0.6880203021629283,0.4957422912120819,0.5526258915063756,0.4957423
656,0.01731109619140625,disk brake,"('bicycle',)",SimCLR RELAX,True,0.849,0.3908507985511787,0.7436901613697483,0.5024291276931763,0.5877998703263454,0.5024291
656,0.00631260871887207,disk brake,"('bicycle',)",SwAV LaFAM,True,0.716,0.29209553078445416,0.7421264994318212,0.4742873013019562,0.5203695699157121,0.4742873
656,0.02123093605041504,disk brake,"('bicycle',)",SwAV RELAX,True,0.421,0.39413950323505637,0.7408179153072322,0.49372708797454834,0.5646747352496218,0.4937271
657,0.014238119125366211,airliner,"('aeroplane',)",ResNet Grad-CAM,True,0.267,0.4553522030060606,0.910642111831224,0.3733278512954712,0.6264859228362878,0.37332785
657,0.005674600601196289,airliner,"('aeroplane',)",ResNet LaFAM,True,0.6990000000000001,0.4113130597751113,0.8849802684725087,0.3389221727848053,0.543274244004171,0.33892217
657,0.0058441162109375,airliner,"('aeroplane',)",SimCLR LaFAM,True,0.963,0.611725414087564,0.9384007861471773,0.5239459276199341,0.6615224191866528,0.5239459
657,0.01728987693786621,airliner,"('aeroplane',)",SimCLR RELAX,True,0.968,0.3996291466586489,0.9712160590827176,0.41125360131263733,0.7745568300312826,0.4112536
657,0.006417512893676758,airliner,"('aeroplane',)",SwAV LaFAM,True,0.968,0.5110908983047444,0.9626629882646753,0.43960580229759216,0.7733055265901981,0.4396058
657,0.01865077018737793,airliner,"('aeroplane',)",SwAV RELAX,True,0.309,0.43188737834279683,0.9257829677395087,0.38342413306236267,0.6867570385818561,0.38342413
659,0.0157010555267334,sorrel,"('horse',)",ResNet Grad-CAM,True,0.898,0.3826398619571326,0.8458054510720566,0.5211564302444458,0.6606682297772567,0.52115643
659,0.0057375431060791016,sorrel,"('horse',)",ResNet LaFAM,True,0.794,0.3028522664386544,0.8088390845239449,0.46352922916412354,0.5831770222743259,0.46352923
659,0.006117820739746094,sorrel,"('horse',)",SimCLR LaFAM,True,0.42,0.45973001955855664,0.8599032396972693,0.5715153813362122,0.7109613130128957,0.5715154
659,0.017369508743286133,sorrel,"('horse',)",SimCLR RELAX,True,0.895,0.34137701359250217,0.8398041939187936,0.4983116388320923,0.655158264947245,0.49831164
659,0.006562948226928711,sorrel,"('horse',)",SwAV LaFAM,True,0.796,0.3818085775356313,0.8924452423942439,0.543927788734436,0.7271395076201641,0.5439278
659,0.019185304641723633,sorrel,"('horse',)",SwAV RELAX,True,0.9,0.3987099978215008,0.8707638657505317,0.5517393350601196,0.7313599062133646,0.55173934
662,0.0144805908203125,trolleybus,"('bus',)",ResNet Grad-CAM,True,1.0,0.36747970183143813,0.9343918985733778,0.6619153618812561,0.8440598690364827,0.66191536
662,0.0061817169189453125,trolleybus,"('bus',)",ResNet LaFAM,True,1.0,0.30772861930615,0.8917592233928134,0.6035282611846924,0.803133769878391,0.60352826
662,0.0060536861419677734,trolleybus,"('bus',)",SimCLR LaFAM,True,1.0,0.5118963887660504,0.9088691769501818,0.7448143362998962,0.828999064546305,0.74481434
662,0.017620086669921875,trolleybus,"('bus',)",SimCLR RELAX,True,0.811,0.37785586089912604,0.8076198999159404,0.5993107557296753,0.7230121608980355,0.59931076
662,0.006700754165649414,trolleybus,"('bus',)",SwAV LaFAM,True,0.912,0.44691684579638785,0.9474218758425937,0.7230378985404968,0.8802619270346118,0.7230379
662,0.018738985061645508,trolleybus,"('bus',)",SwAV RELAX,True,0.806,0.3389500760514319,0.8078594093270671,0.5713056325912476,0.664265668849392,0.57130563
663,0.014858245849609375,airliner,"('aeroplane',)",ResNet Grad-CAM,True,0.244,0.40663457961057115,0.8650242939574022,0.1804347038269043,0.33003108003108,0.1804347
663,0.005686759948730469,airliner,"('aeroplane',)",ResNet LaFAM,True,0.559,0.32531552032797667,0.8475662454075886,0.16079160571098328,0.28438228438228436,0.1607916
663,0.0058095455169677734,airliner,"('aeroplane',)",SimCLR LaFAM,True,0.388,0.5553746609720823,0.8664688237842719,0.24328972399234772,0.3968531468531469,0.24328972
663,0.017204999923706055,airliner,"('aeroplane',)",SimCLR RELAX,True,0.773,0.3944865380775754,0.908126060075958,0.2199605256319046,0.5394327894327894,0.21996053
663,0.006797313690185547,airliner,"('aeroplane',)",SwAV LaFAM,True,0.603,0.3980293759092687,0.9123536290188151,0.20188918709754944,0.4696969696969697,0.20188919
663,0.019266128540039062,airliner,"('aeroplane',)",SwAV RELAX,True,0.07100000000000001,0.31576834274760324,0.8628243677990501,0.17629992961883545,0.5236985236985237,0.17629993
664,0.01499176025390625,street sign,"('boat',)",ResNet Grad-CAM,True,0.8260000000000001,0.5927122921669123,0.8559611821705793,0.4158250391483307,0.5055674518201285,0.41582504
664,0.005826711654663086,street sign,"('boat',)",ResNet LaFAM,True,0.8240000000000001,0.4422669155921059,0.8956302569656073,0.35608619451522827,0.5220556745182013,0.3560862
664,0.0058367252349853516,street sign,"('boat',)",SimCLR LaFAM,True,0.93,0.5048583387221189,0.873445859481169,0.39978906512260437,0.5900428265524625,0.39978907
664,0.01731252670288086,street sign,"('boat',)",SimCLR RELAX,True,0.257,0.3645404788284624,0.8565800256439137,0.3061411380767822,0.5009635974304069,0.30614114
664,0.006461620330810547,street sign,"('boat',)",SwAV LaFAM,True,0.252,0.4713995004220379,0.8875866342059101,0.3788718581199646,0.6700214132762312,0.37887186
664,0.01884913444519043,street sign,"('boat',)",SwAV RELAX,True,0.007,0.3427276383985507,0.5795556173615967,0.20189718902111053,0.22323340471092076,0.20189719
667,0.01454615592956543,dock,"('boat',)",ResNet Grad-CAM,True,0.331,0.27637335024156856,0.7881659560357643,0.28851112723350525,0.3647942210816462,0.28851113
667,0.005940437316894531,dock,"('boat',)",ResNet LaFAM,True,0.331,0.28286950536227223,0.8382184936945042,0.29946473240852356,0.5126889078984888,0.29946473
667,0.005916595458984375,dock,"('boat',)",SimCLR LaFAM,True,0.216,0.5170230557112175,0.8314468097146845,0.3965989351272583,0.5135443398916453,0.39659894
667,0.01727294921875,dock,"('boat',)",SimCLR RELAX,True,0.352,0.3839810422338136,0.8272694243817186,0.33084508776664734,0.4478661724170706,0.3308451
667,0.006421089172363281,dock,"('boat',)",SwAV LaFAM,True,0.68,0.37148435906136473,0.8288107863024603,0.3334062397480011,0.4444444444444444,0.33340624
667,0.020848512649536133,dock,"('boat',)",SwAV RELAX,True,0.9450000000000001,0.3717036209329211,0.6067147690317439,0.26202094554901123,0.3418876532648988,0.26202095
670,0.014691352844238281,beach wagon,"('car',)",ResNet Grad-CAM,True,1.0,0.3539863062700971,0.8835242886904351,0.7310541868209839,0.8077274805669867,0.7310542
670,0.005948543548583984,beach wagon,"('car',)",ResNet LaFAM,True,1.0,0.27990861708824494,0.808133523569027,0.6624419093132019,0.8023548239597622,0.6624419
670,0.0061299800872802734,beach wagon,"('car',)",SimCLR LaFAM,True,1.0,0.5332586957041775,0.8410983357484727,0.8111932873725891,0.808641975308642,0.8111933
670,0.01760244369506836,beach wagon,"('car',)",SimCLR RELAX,True,1.0,0.46478244266018776,0.7983756522156474,0.7456467747688293,0.7284331656759641,0.7456468
670,0.0064525604248046875,beach wagon,"('car',)",SwAV LaFAM,True,1.0,0.38030379927623004,0.9077078318457699,0.758412778377533,0.8872504191434233,0.7584128
670,0.01873493194580078,beach wagon,"('car',)",SwAV RELAX,True,0.7000000000000001,0.22921643296000005,0.8572000462724455,0.6335662007331848,0.8226642280140223,0.6335662
672,0.014582633972167969,vulture,"('bird',)",ResNet Grad-CAM,True,0.846,0.5367107069544385,0.9726273351058475,0.2307835966348648,0.716501738432736,0.2307836
672,0.0060193538665771484,vulture,"('bird',)",ResNet LaFAM,True,0.846,0.5288970326234226,0.9726686187833257,0.21082615852355957,0.7362931265044129,0.21082616
672,0.0060040950775146484,vulture,"('bird',)",SimCLR LaFAM,True,0.747,0.6638543579149735,0.9689884738195625,0.3529093563556671,0.7215833110457341,0.35290936
672,0.01759648323059082,vulture,"('bird',)",SimCLR RELAX,True,0.744,0.5207506731913273,0.9688410321142835,0.2648969292640686,0.733618614602835,0.26489693
672,0.006392478942871094,vulture,"('bird',)",SwAV LaFAM,True,0.735,0.5338795356014412,0.9693895152579214,0.2700826823711395,0.7459213693500936,0.27008268
672,0.0208890438079834,vulture,"('bird',)",SwAV RELAX,True,0.731,0.42529338641600145,0.9597232370598321,0.21886339783668518,0.7325488098422038,0.2188634
673,0.015137434005737305,electric locomotive,"('train',)",ResNet Grad-CAM,True,0.785,0.45869228518685273,0.843110077650836,0.256472110748291,0.4735800213187148,0.2564721
673,0.0060443878173828125,electric locomotive,"('train',)",ResNet LaFAM,True,0.769,0.3484383254213774,0.8707857240447154,0.21593056619167328,0.47967108268615805,0.21593057
673,0.00600123405456543,electric locomotive,"('train',)",SimCLR LaFAM,True,0.863,0.5451432322416443,0.9150989392591011,0.3624899685382843,0.6066697121973504,0.36248997
673,0.017551183700561523,electric locomotive,"('train',)",SimCLR RELAX,True,0.863,0.34542080860827085,0.8528144322132378,0.23453274369239807,0.4047510278666058,0.23453274
673,0.00612640380859375,electric locomotive,"('train',)",SwAV LaFAM,True,1.0,0.3771651561600176,0.9084946861726031,0.25416821241378784,0.6118471143596772,0.2541682
673,0.018439292907714844,electric locomotive,"('train',)",SwAV RELAX,True,0.27,0.34989144109124076,0.8799072452269876,0.2274499535560608,0.5186538754377951,0.22744995
674,0.014709234237670898,ram,"('cow',)",ResNet Grad-CAM,True,0.728,0.5650878252273122,0.9399047300027263,0.47717180848121643,0.6181651795927705,0.4771718
674,0.0057108402252197266,ram,"('cow',)",ResNet LaFAM,True,0.91,0.49230773942356193,0.9033341119846856,0.37298130989074707,0.6181651795927705,0.3729813
674,0.0058727264404296875,ram,"('cow',)",SimCLR LaFAM,True,0.71,0.542387847440591,0.9451912989339057,0.441179096698761,0.6814230153283002,0.4411791
674,0.017285585403442383,ram,"('cow',)",SimCLR RELAX,True,0.41000000000000003,0.34437443127808914,0.9401026229573695,0.3210873603820801,0.678448867536033,0.32108736
674,0.006489992141723633,ram,"('cow',)",SwAV LaFAM,True,0.63,0.5424358124884908,0.9183654954109319,0.4322664439678192,0.5948295584534431,0.43226644
674,0.018628835678100586,ram,"('cow',)",SwAV RELAX,False,0.0,0.22574669340795842,0.41217227968719267,0.14686989784240723,0.15110958590711507,0.1468699
675,0.015935420989990234,prairie chicken,"('bird',)",ResNet Grad-CAM,True,0.107,0.395827696498281,0.7985680953056978,0.3007959723472595,0.43364604195214507,0.30079597
675,0.005709648132324219,prairie chicken,"('bird',)",ResNet LaFAM,True,0.455,0.30976626116356354,0.7633928152659509,0.265248566865921,0.44492463370928637,0.26524857
675,0.0061604976654052734,prairie chicken,"('bird',)",SimCLR LaFAM,True,1.0,0.4744624673035718,0.8582997529719859,0.38325244188308716,0.5922841783493201,0.38325244
675,0.017359018325805664,prairie chicken,"('bird',)",SimCLR RELAX,True,1.0,0.380836452172833,0.7116352821697592,0.2720557451248169,0.3730367871824602,0.27205575
675,0.0067746639251708984,prairie chicken,"('bird',)",SwAV LaFAM,True,1.0,0.3745867548695018,0.8977141052216511,0.3515186309814453,0.6093601770844314,0.35151863
675,0.019353389739990234,prairie chicken,"('bird',)",SwAV RELAX,False,0.0,0.29561365435623804,0.4764198292403235,0.1751745492219925,0.13702961947928743,0.17517455
676,0.015831947326660156,ram,"('sheep',)",ResNet Grad-CAM,True,0.34700000000000003,0.5161326030345174,0.9230427040966473,0.33075231313705444,0.60002772771385,0.3307523
676,0.0062601566314697266,ram,"('sheep',)",ResNet LaFAM,True,0.20500000000000002,0.41113805331830955,0.8791275505137968,0.2653162479400635,0.37820601691390543,0.26531625
676,0.006098747253417969,ram,"('sheep',)",SimCLR LaFAM,True,0.53,0.5358826604973017,0.8813381778837686,0.32850056886672974,0.5433245528906142,0.32850057
676,0.01801466941833496,ram,"('sheep',)",SimCLR RELAX,True,0.998,0.38223954783115077,0.9209642517562702,0.3062368631362915,0.6802994593095799,0.30623686
676,0.0061380863189697266,ram,"('sheep',)",SwAV LaFAM,True,0.998,0.4343383160079688,0.9499006701102974,0.3651542663574219,0.6784971579093304,0.36515427
676,0.020865678787231445,ram,"('sheep',)",SwAV RELAX,True,0.742,0.23816988201123884,0.6882106333914223,0.18671785295009613,0.5053375849161237,0.18671785
678,0.015449285507202148,sorrel,"('horse',)",ResNet Grad-CAM,True,0.365,0.5529934795035554,0.9389390225787284,0.12753315269947052,0.2951388888888889,0.12753315
678,0.005645751953125,sorrel,"('horse',)",ResNet LaFAM,True,0.367,0.4775196425521315,0.9242424242424242,0.10665596276521683,0.2973090277777778,0.10665596
678,0.006005048751831055,sorrel,"('horse',)",SimCLR LaFAM,True,0.526,0.626992553019659,0.9140114379084968,0.162628173828125,0.45703125,0.16262817
678,0.017264842987060547,sorrel,"('horse',)",SimCLR RELAX,True,0.523,0.3679125016116558,0.9570242869875222,0.1126050129532814,0.4544270833333333,0.11260501
678,0.006746053695678711,sorrel,"('horse',)",SwAV LaFAM,True,0.523,0.542901310783668,0.937704248366013,0.1544497311115265,0.4522569444444444,0.15444973
678,0.018723011016845703,sorrel,"('horse',)",SwAV RELAX,True,0.37,0.4941401621295097,0.9391618389780154,0.16383084654808044,0.4479166666666667,0.16383085
679,0.014603376388549805,freight car,"('train',)",ResNet Grad-CAM,True,0.004,0.46646178127140564,0.9031354649610582,0.44144728779792786,0.614801412940467,0.4414473
679,0.0057086944580078125,freight car,"('train',)",ResNet LaFAM,True,0.004,0.3406258166270432,0.8694947137032294,0.3644237518310547,0.5972258120099939,0.36442375
679,0.0058803558349609375,freight car,"('train',)",SimCLR LaFAM,True,1.0,0.5403497467945236,0.9564569821006006,0.561739981174469,0.7727233565951581,0.56174
679,0.01734304428100586,freight car,"('train',)",SimCLR RELAX,True,0.676,0.3227464845760305,0.8867188149455936,0.36469510197639465,0.7164642026363401,0.3646951
679,0.00635075569152832,freight car,"('train',)",SwAV LaFAM,True,0.962,0.34980995547253246,0.9671482768159805,0.40629491209983826,0.8358749030757302,0.4062949
679,0.01884293556213379,freight car,"('train',)",SwAV RELAX,True,0.5710000000000001,0.28964709491886464,0.6983310653812004,0.3102843761444092,0.4877229258206255,0.31028438
680,0.015121936798095703,Persian cat,"('cat',)",ResNet Grad-CAM,True,1.0,0.5242103208629822,0.8493522697594718,0.6737094521522522,0.7409648061444579,0.67370945
680,0.006075382232666016,Persian cat,"('cat',)",ResNet LaFAM,True,1.0,0.2865143589010193,0.8723106824131648,0.5293558239936829,0.7125572097427534,0.5293558
680,0.006064653396606445,Persian cat,"('cat',)",SimCLR LaFAM,True,1.0,0.5023810668138794,0.8974970099889847,0.6845197677612305,0.7518017781051081,0.68451977
680,0.017970561981201172,Persian cat,"('cat',)",SimCLR RELAX,True,0.994,0.35840781858367976,0.7679685598888255,0.5416640639305115,0.6301751801778105,0.54166406
680,0.0067632198333740234,Persian cat,"('cat',)",SwAV LaFAM,True,0.991,0.3722792720375313,0.7656749655508409,0.5141426920890808,0.5661528749539692,0.5141427
680,0.018786191940307617,Persian cat,"('cat',)",SwAV RELAX,True,0.889,0.29208140480713957,0.6993404839400535,0.4718157649040222,0.4837182387290231,0.47181576
681,0.015219926834106445,dock,"('boat',)",ResNet Grad-CAM,True,1.0,0.2966713042366538,0.7856874936529505,0.29141175746917725,0.4236829386176897,0.29141176
681,0.005692005157470703,dock,"('boat',)",ResNet LaFAM,True,0.384,0.30749600847181846,0.8931641829552479,0.3236496150493622,0.5979700338327695,0.32364962
681,0.005829334259033203,dock,"('boat',)",SimCLR LaFAM,True,0.121,0.5239334105650053,0.8425049082737057,0.390386164188385,0.4847752537457709,0.39038616
681,0.017273902893066406,dock,"('boat',)",SimCLR RELAX,True,0.122,0.35430366661066726,0.7936970517740499,0.3069358170032501,0.39845335911068147,0.30693582
681,0.0064394474029541016,dock,"('boat',)",SwAV LaFAM,True,0.006,0.3666862878670408,0.8308074245392923,0.3276338279247284,0.45384243595940066,0.32763383
681,0.018731355667114258,dock,"('boat',)",SwAV RELAX,True,0.04,0.30011601323642734,0.7851531917615338,0.2907528579235077,0.5960367327211213,0.29075286
684,0.014883041381835938,ox,"('cow',)",ResNet Grad-CAM,True,1.0,0.3792013955920252,0.780486697015244,0.7890846729278564,0.7785974442866843,0.7890847
684,0.005803585052490234,ox,"('cow',)",ResNet LaFAM,True,0.785,0.23949813708348425,0.7088245024784589,0.7265201807022095,0.7543058213469968,0.7265202
684,0.005887269973754883,ox,"('cow',)",SimCLR LaFAM,True,0.787,0.464850959746053,0.698098641119909,0.7636871337890625,0.7510957466510279,0.76368713
684,0.017191171646118164,ox,"('cow',)",SimCLR RELAX,True,0.978,0.36779878057080334,0.6382983638687602,0.7264003753662109,0.6983455768874622,0.7264004
684,0.0065157413482666016,ox,"('cow',)",SwAV LaFAM,True,0.705,0.3322993986306083,0.7127678077152007,0.7406624555587769,0.7848941292672387,0.74066246
684,0.018835067749023438,ox,"('cow',)",SwAV RELAX,True,0.981,0.3763126923167654,0.578940775077462,0.6835416555404663,0.7097043027347367,0.68354166
686,0.014414548873901367,ox,"('cow',)",ResNet Grad-CAM,True,1.0,0.33703076088619655,0.7972054519818267,0.7883601784706116,0.7896307692307692,0.7883602
686,0.005766153335571289,ox,"('cow',)",ResNet LaFAM,True,1.0,0.20834976381969433,0.7308460737723467,0.7313972115516663,0.7654153846153846,0.7313972
686,0.006214141845703125,ox,"('cow',)",SimCLR LaFAM,True,1.0,0.5013762833261745,0.8470801538809686,0.8529254794120789,0.8268923076923077,0.8529255
686,0.017920494079589844,ox,"('cow',)",SimCLR RELAX,True,0.9430000000000001,0.3184534047908074,0.756013368844326,0.7612283825874329,0.7766461538461539,0.7612284
686,0.006121397018432617,ox,"('cow',)",SwAV LaFAM,True,1.0,0.3265077872351506,0.8650193604539838,0.8133026957511902,0.8537846153846154,0.8133027
686,0.01852703094482422,ox,"('cow',)",SwAV RELAX,True,1.0,0.37273318383055787,0.6952760353021045,0.7390795350074768,0.7821846153846154,0.73907954
688,0.014595508575439453,dock,"('boat',)",ResNet Grad-CAM,True,1.0,0.39020557550211143,0.9148105786594984,0.33677706122398376,0.5278608027327071,0.33677706
688,0.00568079948425293,dock,"('boat',)",ResNet LaFAM,True,0.548,0.38979301337588496,0.9391697614255238,0.3481430113315582,0.6826430401366353,0.348143
688,0.005836009979248047,dock,"('boat',)",SimCLR LaFAM,True,1.0,0.6045774679506075,0.9660227202147701,0.553289532661438,0.8060418445772843,0.55328953
688,0.017172574996948242,dock,"('boat',)",SimCLR RELAX,True,0.546,0.3643989527208749,0.8699199316421439,0.315995991230011,0.44865499573014517,0.315996
688,0.006434917449951172,dock,"('boat',)",SwAV LaFAM,True,0.874,0.4947475052145108,0.9520216812530353,0.42964985966682434,0.7717762596071733,0.42964986
688,0.0209195613861084,dock,"('boat',)",SwAV RELAX,False,0.0,0.36989447060206726,0.5465862004251942,0.19416865706443787,0.20815542271562767,0.19416866
689,0.015207529067993164,Blenheim spaniel,"('dog',)",ResNet Grad-CAM,True,1.0,0.2671974226418733,0.7993721543254253,0.9987028241157532,0.9980030353862129,0.9987028
689,0.0063991546630859375,Blenheim spaniel,"('dog',)",ResNet LaFAM,True,1.0,0.2993708114515068,0.8815768032590461,0.9992263317108154,0.9980030353862129,0.99922633
689,0.006434917449951172,Blenheim spaniel,"('dog',)",SimCLR LaFAM,True,1.0,0.4238593187707735,0.9277913571371517,0.9997945427894592,0.9980030353862129,0.99979454
689,0.01820993423461914,Blenheim spaniel,"('dog',)",SimCLR RELAX,True,1.0,0.30368025775941165,0.5842495406981388,0.9983156323432922,0.9980030353862129,0.99831563
689,0.0060765743255615234,Blenheim spaniel,"('dog',)",SwAV LaFAM,True,1.0,0.3360857825833149,0.7059206006869557,0.9987809658050537,0.9980030353862129,0.99878097
689,0.019137144088745117,Blenheim spaniel,"('dog',)",SwAV RELAX,True,1.0,0.2964907301465387,0.4347679527118779,0.9978888630867004,0.9980030353862129,0.99788886
691,0.014547109603881836,steam locomotive,"('train',)",ResNet Grad-CAM,True,0.733,0.48579468072937243,0.9638596990087838,0.3156520128250122,0.7308207954714733,0.315652
691,0.005675077438354492,steam locomotive,"('train',)",ResNet LaFAM,True,0.659,0.44835426256351835,0.938909608590953,0.2832217812538147,0.5986891106807687,0.28322178
691,0.005823850631713867,steam locomotive,"('train',)",SimCLR LaFAM,True,0.683,0.520507906105117,0.8993664001597109,0.31132882833480835,0.4336362282139133,0.31132883
691,0.017209768295288086,steam locomotive,"('train',)",SimCLR RELAX,True,0.876,0.39588547050655476,0.8884373550674161,0.2591418921947479,0.48190078951288545,0.2591419
691,0.006438493728637695,steam locomotive,"('train',)",SwAV LaFAM,True,0.876,0.5044020010436309,0.9220808445519181,0.32655012607574463,0.43080589900193655,0.32655013
691,0.018643856048583984,steam locomotive,"('train',)",SwAV RELAX,True,0.884,0.34554487108920956,0.7621461673342294,0.23303604125976562,0.47385669596305674,0.23303604
692,0.014621257781982422,bittern,"('bird',)",ResNet Grad-CAM,True,0.498,0.45464750520923936,0.8738977745624428,0.18821078538894653,0.18025751072961374,0.18821079
692,0.005820035934448242,bittern,"('bird',)",ResNet LaFAM,True,0.934,0.4106233156291163,0.9215962722869102,0.18354864418506622,0.33069798960921615,0.18354864
692,0.005848407745361328,bittern,"('bird',)",SimCLR LaFAM,True,0.493,0.5428526208056633,0.9423866287256434,0.2767777740955353,0.6153151118138694,0.27677777
692,0.017238140106201172,bittern,"('bird',)",SimCLR RELAX,True,0.509,0.268141001888641,0.8506552481643745,0.1464870572090149,0.5064377682403434,0.14648706
692,0.006351470947265625,bittern,"('bird',)",SwAV LaFAM,True,0.928,0.5221717523076405,0.9661600372798564,0.3194672763347626,0.7282584142760334,0.31946728
692,0.019060373306274414,bittern,"('bird',)",SwAV RELAX,True,0.014,0.26399183185404884,0.5376622969630652,0.09359598904848099,0.019652134628416536,0.09359599
693,0.015800952911376953,Lhasa,"('dog',)",ResNet Grad-CAM,True,1.0,0.6082244942649447,0.9526355757433445,0.4060075283050537,0.7304245629499045,0.40600753
693,0.005690574645996094,Lhasa,"('dog',)",ResNet LaFAM,True,1.0,0.517305824015419,0.9573564553266652,0.34704095125198364,0.7459967680329073,0.34704095
693,0.006087303161621094,Lhasa,"('dog',)",SimCLR LaFAM,True,0.768,0.572656349430184,0.8934528810698553,0.3573864996433258,0.5761715880711032,0.3573865
693,0.017311811447143555,Lhasa,"('dog',)",SimCLR RELAX,True,1.0,0.4614707114444162,0.847645433768361,0.2989442050457001,0.5143234905244601,0.2989442
693,0.0065424442291259766,Lhasa,"('dog',)",SwAV LaFAM,True,0.603,0.4902750197563114,0.9256700225613197,0.3395429253578186,0.5751432349052445,0.33954293
693,0.018680095672607422,Lhasa,"('dog',)",SwAV RELAX,True,0.615,0.42169312812825094,0.9398500047337042,0.32209429144859314,0.5714705450271779,0.3220943
694,0.015380382537841797,speedboat,"('boat',)",ResNet Grad-CAM,True,0.482,0.4532635218950347,0.9392736187346158,0.05754753574728966,0.4483720930232558,0.057547536
694,0.005675792694091797,speedboat,"('boat',)",ResNet LaFAM,True,0.482,0.5406660334614513,0.967772181024116,0.07553611695766449,0.4781395348837209,0.07553612
694,0.005948781967163086,speedboat,"('boat',)",SimCLR LaFAM,True,0.482,0.5115638812211512,0.9847665585364387,0.10334859043359756,0.4483720930232558,0.10334859
694,0.017331361770629883,speedboat,"('boat',)",SimCLR RELAX,True,0.458,0.37804390036038504,0.8102443894715354,0.050867799669504166,0.4483720930232558,0.0508678
694,0.006737947463989258,speedboat,"('boat',)",SwAV LaFAM,True,0.482,0.4917055863326756,0.974503972116326,0.10297153890132904,0.4613953488372093,0.10297154
694,0.018857479095458984,speedboat,"('boat',)",SwAV RELAX,True,0.458,0.1667910483582962,0.48459642038266637,0.022366896271705627,0.4483720930232558,0.022366896
695,0.014571189880371094,ram,"('sheep',)",ResNet Grad-CAM,True,1.0,0.46168141492474624,0.9502137884268618,0.48873332142829895,0.7356201799485861,0.48873332
695,0.0057032108306884766,ram,"('sheep',)",ResNet LaFAM,True,1.0,0.37962095147963276,0.903895506409292,0.42079421877861023,0.6633194087403599,0.42079422
695,0.005889415740966797,ram,"('sheep',)",SimCLR LaFAM,True,1.0,0.5047412238756042,0.9088929880448553,0.5112380981445312,0.687258997429306,0.5112381
695,0.017415761947631836,ram,"('sheep',)",SimCLR RELAX,True,1.0,0.3621978415665028,0.8694996631278741,0.4123901128768921,0.6280526992287918,0.4123901
695,0.006468534469604492,ram,"('sheep',)",SwAV LaFAM,True,0.984,0.4325741948895988,0.9252394626617041,0.4756658971309662,0.755543059125964,0.4756659
